date,tsla,date,appl,date,F,date,nvda,date,msft
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
3/2/2016 16:00:00,37.67,3/2/2016 16:00:00,25.19,3/2/2016 16:00:00,13.22,3/2/2016 16:00:00,32.94,3/2/2016 16:00:00,52.95
3/3/2016 16:00:00,39.15,3/3/2016 16:00:00,25.38,3/3/2016 16:00:00,13.54,3/3/2016 16:00:00,32.65,3/3/2016 16:00:00,52.35
3/4/2016 16:00:00,40.21,3/4/2016 16:00:00,25.75,3/4/2016 16:00:00,13.59,3/4/2016 16:00:00,32.55,3/4/2016 16:00:00,52.03
3/7/2016 16:00:00,41.06,3/7/2016 16:00:00,25.47,3/7/2016 16:00:00,13.62,3/7/2016 16:00:00,32.34,3/7/2016 16:00:00,51.03
3/8/2016 16:00:00,40.52,3/8/2016 16:00:00,25.26,3/8/2016 16:00:00,13.23,3/8/2016 16:00:00,31.75,3/8/2016 16:00:00,51.65
3/9/2016 16:00:00,41.74,3/9/2016 16:00:00,25.28,3/9/2016 16:00:00,13.19,3/9/2016 16:00:00,31.73,3/9/2016 16:00:00,52.84
3/10/2016 16:00:00,41.04,3/10/2016 16:00:00,25.29,3/10/2016 16:00:00,13.15,3/10/2016 16:00:00,31.68,3/10/2016 16:00:00,52.05
3/11/2016 16:00:00,41.5,3/11/2016 16:00:00,25.57,3/11/2016 16:00:00,13.29,3/11/2016 16:00:00,32.22,3/11/2016 16:00:00,53.07
3/14/2016 16:00:00,43.03,3/14/2016 16:00:00,25.63,3/14/2016 16:00:00,13.27,3/14/2016 16:00:00,32.3,3/14/2016 16:00:00,53.17
3/15/2016 16:00:00,43.67,3/15/2016 16:00:00,26.15,3/15/2016 16:00:00,13.23,3/15/2016 16:00:00,32.14,3/15/2016 16:00:00,53.59
3/16/2016 16:00:00,44.39,3/16/2016 16:00:00,26.49,3/16/2016 16:00:00,13.5,3/16/2016 16:00:00,33.1,3/16/2016 16:00:00,54.35
3/17/2016 16:00:00,45.28,3/17/2016 16:00:00,26.45,3/17/2016 16:00:00,13.47,3/17/2016 16:00:00,32.82,3/17/2016 16:00:00,54.66
3/18/2016 16:00:00,46.55,3/18/2016 16:00:00,26.48,3/18/2016 16:00:00,13.64,3/18/2016 16:00:00,33.81,3/18/2016 16:00:00,53.49
3/21/2016 16:00:00,47.66,3/21/2016 16:00:00,26.48,3/21/2016 16:00:00,13.66,3/21/2016 16:00:00,33.91,3/21/2016 16:00:00,53.86
3/22/2016 16:00:00,46.85,3/22/2016 16:00:00,26.68,3/22/2016 16:00:00,13.59,3/22/2016 16:00:00,33.85,3/22/2016 16:00:00,54.07
3/23/2016 16:00:00,44.52,3/23/2016 16:00:00,26.53,3/23/2016 16:00:00,13.26,3/23/2016 16:00:00,34.43,3/23/2016 16:00:00,53.97
3/24/2016 16:00:00,45.55,3/24/2016 16:00:00,26.42,3/24/2016 16:00:00,13.06,3/24/2016 16:00:00,34.48,3/24/2016 16:00:00,54.21
3/28/2016 16:00:00,46.05,3/28/2016 16:00:00,26.3,3/28/2016 16:00:00,13.09,3/28/2016 16:00:00,34.83,3/28/2016 16:00:00,53.54
3/29/2016 16:00:00,46.03,3/29/2016 16:00:00,26.92,3/29/2016 16:00:00,13.2,3/29/2016 16:00:00,35.39,3/29/2016 16:00:00,54.71
3/30/2016 16:00:00,45.38,3/30/2016 16:00:00,27.39,3/30/2016 16:00:00,13.35,3/30/2016 16:00:00,35.76,3/30/2016 16:00:00,55.05
3/31/2016 16:00:00,45.95,3/31/2016 16:00:00,27.25,3/31/2016 16:00:00,13.5,3/31/2016 16:00:00,35.63,3/31/2016 16:00:00,55.23
4/1/2016 16:00:00,47.52,4/1/2016 16:00:00,27.5,4/1/2016 16:00:00,13.1,4/1/2016 16:00:00,36.15,4/1/2016 16:00:00,55.57
4/4/2016 16:00:00,49.4,4/4/2016 16:00:00,27.78,4/4/2016 16:00:00,12.8,4/4/2016 16:00:00,35.8,4/4/2016 16:00:00,55.43
4/5/2016 16:00:00,51.09,4/5/2016 16:00:00,27.45,4/5/2016 16:00:00,12.77,4/5/2016 16:00:00,35.75,4/5/2016 16:00:00,54.56
4/6/2016 16:00:00,53.08,4/6/2016 16:00:00,27.74,4/6/2016 16:00:00,12.82,4/6/2016 16:00:00,35.8,4/6/2016 16:00:00,55.12
4/7/2016 16:00:00,51.44,4/7/2016 16:00:00,27.14,4/7/2016 16:00:00,12.52,4/7/2016 16:00:00,35.43,4/7/2016 16:00:00,54.46
4/8/2016 16:00:00,50.01,4/8/2016 16:00:00,27.17,4/8/2016 16:00:00,12.55,4/8/2016 16:00:00,35.66,4/8/2016 16:00:00,54.42
4/11/2016 16:00:00,49.98,4/11/2016 16:00:00,27.26,4/11/2016 16:00:00,12.66,4/11/2016 16:00:00,35.88,4/11/2016 16:00:00,54.31
4/12/2016 16:00:00,49.56,4/12/2016 16:00:00,27.61,4/12/2016 16:00:00,12.81,4/12/2016 16:00:00,35.84,4/12/2016 16:00:00,54.65
4/13/2016 16:00:00,50.91,4/13/2016 16:00:00,28.01,4/13/2016 16:00:00,13.06,4/13/2016 16:00:00,36.74,4/13/2016 16:00:00,55.35
4/14/2016 16:00:00,50.37,4/14/2016 16:00:00,28.03,4/14/2016 16:00:00,13.09,4/14/2016 16:00:00,36.84,4/14/2016 16:00:00,55.36
4/15/2016 16:00:00,50.9,4/15/2016 16:00:00,27.46,4/15/2016 16:00:00,12.94,4/15/2016 16:00:00,37.13,4/15/2016 16:00:00,55.65
4/18/2016 16:00:00,50.78,4/18/2016 16:00:00,26.87,4/18/2016 16:00:00,13.25,4/18/2016 16:00:00,36.97,4/18/2016 16:00:00,56.46
4/19/2016 16:00:00,49.47,4/19/2016 16:00:00,26.73,4/19/2016 16:00:00,13.44,4/19/2016 16:00:00,36.31,4/19/2016 16:00:00,56.39
4/20/2016 16:00:00,49.99,4/20/2016 16:00:00,26.78,4/20/2016 16:00:00,13.64,4/20/2016 16:00:00,36.45,4/20/2016 16:00:00,55.59
4/21/2016 16:00:00,49.66,4/21/2016 16:00:00,26.49,4/21/2016 16:00:00,13.65,4/21/2016 16:00:00,36.41,4/21/2016 16:00:00,55.78
4/22/2016 16:00:00,50.75,4/22/2016 16:00:00,26.42,4/22/2016 16:00:00,13.61,4/22/2016 16:00:00,36.27,4/22/2016 16:00:00,51.78
4/25/2016 16:00:00,50.36,4/25/2016 16:00:00,26.27,4/25/2016 16:00:00,13.58,4/25/2016 16:00:00,36.45,4/25/2016 16:00:00,52.11
4/26/2016 16:00:00,50.75,4/26/2016 16:00:00,26.09,4/26/2016 16:00:00,13.75,4/26/2016 16:00:00,36.48,4/26/2016 16:00:00,51.44
4/27/2016 16:00:00,50.29,4/27/2016 16:00:00,24.46,4/27/2016 16:00:00,13.66,4/27/2016 16:00:00,37.31,4/27/2016 16:00:00,50.94
4/28/2016 16:00:00,49.54,4/28/2016 16:00:00,23.71,4/28/2016 16:00:00,14.09,4/28/2016 16:00:00,36.2,4/28/2016 16:00:00,49.9
4/29/2016 16:00:00,48.15,4/29/2016 16:00:00,23.44,4/29/2016 16:00:00,13.56,4/29/2016 16:00:00,35.53,4/29/2016 16:00:00,49.87
5/2/2016 16:00:00,48.36,5/2/2016 16:00:00,23.41,5/2/2016 16:00:00,13.62,5/2/2016 16:00:00,36,5/2/2016 16:00:00,50.61
5/3/2016 16:00:00,46.46,5/3/2016 16:00:00,23.8,5/3/2016 16:00:00,13.43,5/3/2016 16:00:00,35.57,5/3/2016 16:00:00,49.78
5/4/2016 16:00:00,44.51,5/4/2016 16:00:00,23.55,5/4/2016 16:00:00,13.31,5/4/2016 16:00:00,34.76,5/4/2016 16:00:00,49.87
5/5/2016 16:00:00,42.31,5/5/2016 16:00:00,23.31,5/5/2016 16:00:00,13.32,5/5/2016 16:00:00,34.97,5/5/2016 16:00:00,49.94
5/6/2016 16:00:00,42.99,5/6/2016 16:00:00,23.18,5/6/2016 16:00:00,13.44,5/6/2016 16:00:00,35.33,5/6/2016 16:00:00,50.39
5/9/2016 16:00:00,41.78,5/9/2016 16:00:00,23.2,5/9/2016 16:00:00,13.32,5/9/2016 16:00:00,35.28,5/9/2016 16:00:00,50.07
5/10/2016 16:00:00,41.74,5/10/2016 16:00:00,23.36,5/10/2016 16:00:00,13.49,5/10/2016 16:00:00,35.96,5/10/2016 16:00:00,51.02
5/11/2016 16:00:00,41.79,5/11/2016 16:00:00,23.13,5/11/2016 16:00:00,13.32,5/11/2016 16:00:00,36.06,5/11/2016 16:00:00,51.05
5/12/2016 16:00:00,41.46,5/12/2016 16:00:00,22.59,5/12/2016 16:00:00,13.35,5/12/2016 16:00:00,35.57,5/12/2016 16:00:00,51.51
5/13/2016 16:00:00,41.52,5/13/2016 16:00:00,22.63,5/13/2016 16:00:00,13.22,5/13/2016 16:00:00,40.98,5/13/2016 16:00:00,51.08
5/16/2016 16:00:00,41.66,5/16/2016 16:00:00,23.47,5/16/2016 16:00:00,13.32,5/16/2016 16:00:00,42.19,5/16/2016 16:00:00,51.83
5/17/2016 16:00:00,40.93,5/17/2016 16:00:00,23.37,5/17/2016 16:00:00,13.14,5/17/2016 16:00:00,42.28,5/17/2016 16:00:00,50.51
5/18/2016 16:00:00,42.23,5/18/2016 16:00:00,23.64,5/18/2016 16:00:00,13.16,5/18/2016 16:00:00,43.36,5/18/2016 16:00:00,50.81
5/19/2016 16:00:00,43.04,5/19/2016 16:00:00,23.55,5/19/2016 16:00:00,13.09,5/19/2016 16:00:00,43.55,5/19/2016 16:00:00,50.32
5/20/2016 16:00:00,44.06,5/20/2016 16:00:00,23.81,5/20/2016 16:00:00,13.19,5/20/2016 16:00:00,44.33,5/20/2016 16:00:00,50.62
5/23/2016 16:00:00,43.24,5/23/2016 16:00:00,24.11,5/23/2016 16:00:00,13.13,5/23/2016 16:00:00,44.4,5/23/2016 16:00:00,50.03
5/24/2016 16:00:00,43.58,5/24/2016 16:00:00,24.48,5/24/2016 16:00:00,13.29,5/24/2016 16:00:00,45.36,5/24/2016 16:00:00,51.59
5/25/2016 16:00:00,43.92,5/25/2016 16:00:00,24.91,5/25/2016 16:00:00,13.52,5/25/2016 16:00:00,45.17,5/25/2016 16:00:00,52.12
5/26/2016 16:00:00,45.02,5/26/2016 16:00:00,25.1,5/26/2016 16:00:00,13.46,5/26/2016 16:00:00,45.65,5/26/2016 16:00:00,51.89
5/27/2016 16:00:00,44.61,5/27/2016 16:00:00,25.09,5/27/2016 16:00:00,13.45,5/27/2016 16:00:00,45.9,5/27/2016 16:00:00,52.32
5/31/2016 16:00:00,44.65,5/31/2016 16:00:00,24.97,5/31/2016 16:00:00,13.49,5/31/2016 16:00:00,46.72,5/31/2016 16:00:00,53
6/1/2016 16:00:00,43.91,6/1/2016 16:00:00,24.62,6/1/2016 16:00:00,13.11,6/1/2016 16:00:00,46.81,6/1/2016 16:00:00,52.85
6/2/2016 16:00:00,43.79,6/2/2016 16:00:00,24.43,6/2/2016 16:00:00,13.21,6/2/2016 16:00:00,47.14,6/2/2016 16:00:00,52.48
6/3/2016 16:00:00,43.8,6/3/2016 16:00:00,24.48,6/3/2016 16:00:00,13.04,6/3/2016 16:00:00,46.48,6/3/2016 16:00:00,51.79
6/6/2016 16:00:00,44.14,6/6/2016 16:00:00,24.66,6/6/2016 16:00:00,13.18,6/6/2016 16:00:00,46.24,6/6/2016 16:00:00,52.13
6/7/2016 16:00:00,46.47,6/7/2016 16:00:00,24.76,6/7/2016 16:00:00,13.38,6/7/2016 16:00:00,46.33,6/7/2016 16:00:00,52.1
6/8/2016 16:00:00,47.1,6/8/2016 16:00:00,24.74,6/8/2016 16:00:00,13.36,6/8/2016 16:00:00,46.18,6/8/2016 16:00:00,52.04
6/9/2016 16:00:00,45.87,6/9/2016 16:00:00,24.91,6/9/2016 16:00:00,13.26,6/9/2016 16:00:00,47.38,6/9/2016 16:00:00,51.62
6/10/2016 16:00:00,43.76,6/10/2016 16:00:00,24.71,6/10/2016 16:00:00,13.1,6/10/2016 16:00:00,46.2,6/10/2016 16:00:00,51.48
6/13/2016 16:00:00,43.57,6/13/2016 16:00:00,24.34,6/13/2016 16:00:00,12.98,6/13/2016 16:00:00,46.79,6/13/2016 16:00:00,50.14
6/14/2016 16:00:00,42.99,6/14/2016 16:00:00,24.37,6/14/2016 16:00:00,12.84,6/14/2016 16:00:00,46.88,6/14/2016 16:00:00,49.83
6/15/2016 16:00:00,43.54,6/15/2016 16:00:00,24.29,6/15/2016 16:00:00,13.01,6/15/2016 16:00:00,47.36,6/15/2016 16:00:00,49.69
6/16/2016 16:00:00,43.59,6/16/2016 16:00:00,24.39,6/16/2016 16:00:00,13.12,6/16/2016 16:00:00,47.55,6/16/2016 16:00:00,50.39
6/17/2016 16:00:00,43.09,6/17/2016 16:00:00,23.83,6/17/2016 16:00:00,13.26,6/17/2016 16:00:00,46.72,6/17/2016 16:00:00,50.13
6/20/2016 16:00:00,43.94,6/20/2016 16:00:00,23.78,6/20/2016 16:00:00,13.42,6/20/2016 16:00:00,47.56,6/20/2016 16:00:00,50.07
6/21/2016 16:00:00,43.92,6/21/2016 16:00:00,23.98,6/21/2016 16:00:00,13.22,6/21/2016 16:00:00,47.27,6/21/2016 16:00:00,51.19
6/22/2016 16:00:00,39.33,6/22/2016 16:00:00,23.89,6/22/2016 16:00:00,13.18,6/22/2016 16:00:00,47.23,6/22/2016 16:00:00,50.99
6/23/2016 16:00:00,39.28,6/23/2016 16:00:00,24.03,6/23/2016 16:00:00,13.4,6/23/2016 16:00:00,48.49,6/23/2016 16:00:00,51.91
6/24/2016 16:00:00,38.63,6/24/2016 16:00:00,23.35,6/24/2016 16:00:00,12.52,6/24/2016 16:00:00,45.73,6/24/2016 16:00:00,49.83
6/27/2016 16:00:00,39.71,6/27/2016 16:00:00,23.01,6/27/2016 16:00:00,12.16,6/27/2016 16:00:00,45.24,6/27/2016 16:00:00,48.43
6/28/2016 16:00:00,40.36,6/28/2016 16:00:00,23.4,6/28/2016 16:00:00,12.39,6/28/2016 16:00:00,45.9,6/28/2016 16:00:00,49.44
6/29/2016 16:00:00,42.04,6/29/2016 16:00:00,23.6,6/29/2016 16:00:00,12.55,6/29/2016 16:00:00,46.65,6/29/2016 16:00:00,50.54
6/30/2016 16:00:00,42.46,6/30/2016 16:00:00,23.9,6/30/2016 16:00:00,12.57,6/30/2016 16:00:00,47.01,6/30/2016 16:00:00,51.17
7/1/2016 16:00:00,43.3,7/1/2016 16:00:00,23.97,7/1/2016 16:00:00,12.72,7/1/2016 16:00:00,46.66,7/1/2016 16:00:00,51.16
7/5/2016 16:00:00,42.8,7/5/2016 16:00:00,23.75,7/5/2016 16:00:00,12.4,7/5/2016 16:00:00,47.35,7/5/2016 16:00:00,51.17
7/6/2016 16:00:00,42.89,7/6/2016 16:00:00,23.88,7/6/2016 16:00:00,12.57,7/6/2016 16:00:00,47.65,7/6/2016 16:00:00,51.38
7/7/2016 16:00:00,43.19,7/7/2016 16:00:00,23.99,7/7/2016 16:00:00,12.75,7/7/2016 16:00:00,48.89,7/7/2016 16:00:00,51.38
7/8/2016 16:00:00,43.36,7/8/2016 16:00:00,24.17,7/8/2016 16:00:00,13.09,7/8/2016 16:00:00,50.85,7/8/2016 16:00:00,52.3
7/11/2016 16:00:00,44.96,7/11/2016 16:00:00,24.25,7/11/2016 16:00:00,13.27,7/11/2016 16:00:00,52.02,7/11/2016 16:00:00,52.59
7/12/2016 16:00:00,44.93,7/12/2016 16:00:00,24.36,7/12/2016 16:00:00,13.45,7/12/2016 16:00:00,52.8,7/12/2016 16:00:00,53.21
7/13/2016 16:00:00,44.51,7/13/2016 16:00:00,24.22,7/13/2016 16:00:00,13.48,7/13/2016 16:00:00,52.78,7/13/2016 16:00:00,53.51
7/14/2016 16:00:00,44.31,7/14/2016 16:00:00,24.7,7/14/2016 16:00:00,13.59,7/14/2016 16:00:00,53.32,7/14/2016 16:00:00,53.74
7/15/2016 16:00:00,44.08,7/15/2016 16:00:00,24.7,7/15/2016 16:00:00,13.57,7/15/2016 16:00:00,52.7,7/15/2016 16:00:00,53.7
7/18/2016 16:00:00,45.25,7/18/2016 16:00:00,24.96,7/18/2016 16:00:00,13.65,7/18/2016 16:00:00,52.97,7/18/2016 16:00:00,53.96
7/19/2016 16:00:00,45.05,7/19/2016 16:00:00,24.97,7/19/2016 16:00:00,13.65,7/19/2016 16:00:00,53.52,7/19/2016 16:00:00,53.09
7/20/2016 16:00:00,45.67,7/20/2016 16:00:00,24.99,7/20/2016 16:00:00,13.74,7/20/2016 16:00:00,54.22,7/20/2016 16:00:00,55.91
7/21/2016 16:00:00,44.1,7/21/2016 16:00:00,24.86,7/21/2016 16:00:00,13.92,7/21/2016 16:00:00,53.22,7/21/2016 16:00:00,55.8
7/22/2016 16:00:00,44.45,7/22/2016 16:00:00,24.67,7/22/2016 16:00:00,13.84,7/22/2016 16:00:00,54.67,7/22/2016 16:00:00,56.57
7/25/2016 16:00:00,46,7/25/2016 16:00:00,24.34,7/25/2016 16:00:00,13.83,7/25/2016 16:00:00,55.68,7/25/2016 16:00:00,56.73
7/26/2016 16:00:00,45.9,7/26/2016 16:00:00,24.17,7/26/2016 16:00:00,13.86,7/26/2016 16:00:00,56.63,7/26/2016 16:00:00,56.76
7/27/2016 16:00:00,45.7,7/27/2016 16:00:00,25.74,7/27/2016 16:00:00,13.84,7/27/2016 16:00:00,56.06,7/27/2016 16:00:00,56.19
7/28/2016 16:00:00,46.12,7/28/2016 16:00:00,26.09,7/28/2016 16:00:00,12.71,7/28/2016 16:00:00,56.18,7/28/2016 16:00:00,56.21
7/29/2016 16:00:00,46.96,7/29/2016 16:00:00,26.05,7/29/2016 16:00:00,12.66,7/29/2016 16:00:00,57.1,7/29/2016 16:00:00,56.68
8/1/2016 16:00:00,46,8/1/2016 16:00:00,26.51,8/1/2016 16:00:00,12.48,8/1/2016 16:00:00,56.73,8/1/2016 16:00:00,56.58
8/2/2016 16:00:00,45.44,8/2/2016 16:00:00,26.12,8/2/2016 16:00:00,11.94,8/2/2016 16:00:00,56.04,8/2/2016 16:00:00,56.58
8/3/2016 16:00:00,45.16,8/3/2016 16:00:00,26.45,8/3/2016 16:00:00,12.13,8/3/2016 16:00:00,56.19,8/3/2016 16:00:00,56.97
8/4/2016 16:00:00,46.12,8/4/2016 16:00:00,26.47,8/4/2016 16:00:00,12.08,8/4/2016 16:00:00,57.23,8/4/2016 16:00:00,57.39
8/5/2016 16:00:00,46.01,8/5/2016 16:00:00,26.87,8/5/2016 16:00:00,12.19,8/5/2016 16:00:00,58.2,8/5/2016 16:00:00,57.96
8/8/2016 16:00:00,45.23,8/8/2016 16:00:00,27.09,8/8/2016 16:00:00,12.18,8/8/2016 16:00:00,58.74,8/8/2016 16:00:00,58.06
8/9/2016 16:00:00,45.82,8/9/2016 16:00:00,27.2,8/9/2016 16:00:00,12.31,8/9/2016 16:00:00,58.89,8/9/2016 16:00:00,58.2
8/10/2016 16:00:00,45.13,8/10/2016 16:00:00,27,8/10/2016 16:00:00,12.25,8/10/2016 16:00:00,58.51,8/10/2016 16:00:00,58.02
8/11/2016 16:00:00,44.98,8/11/2016 16:00:00,26.98,8/11/2016 16:00:00,12.31,8/11/2016 16:00:00,59.7,8/11/2016 16:00:00,58.3
8/12/2016 16:00:00,45.12,8/12/2016 16:00:00,27.05,8/12/2016 16:00:00,12.33,8/12/2016 16:00:00,63.04,8/12/2016 16:00:00,57.94
8/15/2016 16:00:00,45.12,8/15/2016 16:00:00,27.37,8/15/2016 16:00:00,12.43,8/15/2016 16:00:00,62.98,8/15/2016 16:00:00,58.12
8/16/2016 16:00:00,44.72,8/16/2016 16:00:00,27.35,8/16/2016 16:00:00,12.34,8/16/2016 16:00:00,62.6,8/16/2016 16:00:00,57.44
8/17/2016 16:00:00,44.65,8/17/2016 16:00:00,27.31,8/17/2016 16:00:00,12.39,8/17/2016 16:00:00,61.15,8/17/2016 16:00:00,57.56
8/18/2016 16:00:00,44.7,8/18/2016 16:00:00,27.27,8/18/2016 16:00:00,12.33,8/18/2016 16:00:00,62.1,8/18/2016 16:00:00,57.6
8/19/2016 16:00:00,45,8/19/2016 16:00:00,27.34,8/19/2016 16:00:00,12.39,8/19/2016 16:00:00,62.26,8/19/2016 16:00:00,57.62
8/22/2016 16:00:00,44.59,8/22/2016 16:00:00,27.13,8/22/2016 16:00:00,12.36,8/22/2016 16:00:00,62.52,8/22/2016 16:00:00,57.67
8/23/2016 16:00:00,44.97,8/23/2016 16:00:00,27.21,8/23/2016 16:00:00,12.42,8/23/2016 16:00:00,62.91,8/23/2016 16:00:00,57.89
8/24/2016 16:00:00,44.52,8/24/2016 16:00:00,27.01,8/24/2016 16:00:00,12.3,8/24/2016 16:00:00,61.94,8/24/2016 16:00:00,57.95
8/25/2016 16:00:00,44.19,8/25/2016 16:00:00,26.89,8/25/2016 16:00:00,12.47,8/25/2016 16:00:00,61.53,8/25/2016 16:00:00,58.17
8/26/2016 16:00:00,44,8/26/2016 16:00:00,26.74,8/26/2016 16:00:00,12.38,8/26/2016 16:00:00,62.03,8/26/2016 16:00:00,58.03
8/29/2016 16:00:00,43.04,8/29/2016 16:00:00,26.71,8/29/2016 16:00:00,12.47,8/29/2016 16:00:00,61.99,8/29/2016 16:00:00,58.1
8/30/2016 16:00:00,42.27,8/30/2016 16:00:00,26.5,8/30/2016 16:00:00,12.55,8/30/2016 16:00:00,61.63,8/30/2016 16:00:00,57.89
8/31/2016 16:00:00,42.4,8/31/2016 16:00:00,26.53,8/31/2016 16:00:00,12.6,8/31/2016 16:00:00,61.34,8/31/2016 16:00:00,57.46
9/1/2016 16:00:00,40.15,9/1/2016 16:00:00,26.68,9/1/2016 16:00:00,12.44,9/1/2016 16:00:00,63.15,9/1/2016 16:00:00,57.59
9/2/2016 16:00:00,39.56,9/2/2016 16:00:00,26.93,9/2/2016 16:00:00,12.5,9/2/2016 16:00:00,62.53,9/2/2016 16:00:00,57.67
9/6/2016 16:00:00,40.57,9/6/2016 16:00:00,26.93,9/6/2016 16:00:00,12.67,9/6/2016 16:00:00,63.12,9/6/2016 16:00:00,57.61
9/7/2016 16:00:00,40.34,9/7/2016 16:00:00,27.09,9/7/2016 16:00:00,12.7,9/7/2016 16:00:00,62.19,9/7/2016 16:00:00,57.66
9/8/2016 16:00:00,39.47,9/8/2016 16:00:00,26.38,9/8/2016 16:00:00,12.73,9/8/2016 16:00:00,62.64,9/8/2016 16:00:00,57.43
9/9/2016 16:00:00,38.89,9/9/2016 16:00:00,25.78,9/9/2016 16:00:00,12.38,9/9/2016 16:00:00,59.52,9/9/2016 16:00:00,56.21
9/12/2016 16:00:00,39.66,9/12/2016 16:00:00,26.36,9/12/2016 16:00:00,12.7,9/12/2016 16:00:00,60.75,9/12/2016 16:00:00,57.05
9/13/2016 16:00:00,39.21,9/13/2016 16:00:00,26.99,9/13/2016 16:00:00,12.38,9/13/2016 16:00:00,59.87,9/13/2016 16:00:00,56.53
9/14/2016 16:00:00,39.28,9/14/2016 16:00:00,27.94,9/14/2016 16:00:00,12.14,9/14/2016 16:00:00,60.4,9/14/2016 16:00:00,56.26
9/15/2016 16:00:00,40.08,9/15/2016 16:00:00,28.89,9/15/2016 16:00:00,12.11,9/15/2016 16:00:00,62.69,9/15/2016 16:00:00,57.19
9/16/2016 16:00:00,41.08,9/16/2016 16:00:00,28.73,9/16/2016 16:00:00,12.11,9/16/2016 16:00:00,62.84,9/16/2016 16:00:00,57.25
9/19/2016 16:00:00,41.27,9/19/2016 16:00:00,28.4,9/19/2016 16:00:00,12.11,9/19/2016 16:00:00,63.67,9/19/2016 16:00:00,56.93
9/20/2016 16:00:00,40.93,9/20/2016 16:00:00,28.39,9/20/2016 16:00:00,12,9/20/2016 16:00:00,63.09,9/20/2016 16:00:00,56.81
9/21/2016 16:00:00,41.04,9/21/2016 16:00:00,28.39,9/21/2016 16:00:00,12.09,9/21/2016 16:00:00,64.86,9/21/2016 16:00:00,57.76
9/22/2016 16:00:00,41.29,9/22/2016 16:00:00,28.66,9/22/2016 16:00:00,12.18,9/22/2016 16:00:00,65.02,9/22/2016 16:00:00,57.82
9/23/2016 16:00:00,41.49,9/23/2016 16:00:00,28.18,9/23/2016 16:00:00,12.17,9/23/2016 16:00:00,64.95,9/23/2016 16:00:00,57.43
9/26/2016 16:00:00,41.8,9/26/2016 16:00:00,28.22,9/26/2016 16:00:00,12.01,9/26/2016 16:00:00,64.34,9/26/2016 16:00:00,56.9
9/27/2016 16:00:00,41.16,9/27/2016 16:00:00,28.27,9/27/2016 16:00:00,11.98,9/27/2016 16:00:00,66.54,9/27/2016 16:00:00,57.95
9/28/2016 16:00:00,41.25,9/28/2016 16:00:00,28.49,9/28/2016 16:00:00,12.09,9/28/2016 16:00:00,66.78,9/28/2016 16:00:00,58.03
9/29/2016 16:00:00,40.14,9/29/2016 16:00:00,28.05,9/29/2016 16:00:00,11.97,9/29/2016 16:00:00,67.4,9/29/2016 16:00:00,57.4
9/30/2016 16:00:00,40.81,9/30/2016 16:00:00,28.26,9/30/2016 16:00:00,12.07,9/30/2016 16:00:00,68.52,9/30/2016 16:00:00,57.6
10/3/2016 16:00:00,42.74,10/3/2016 16:00:00,28.13,10/3/2016 16:00:00,12.1,10/3/2016 16:00:00,68.45,10/3/2016 16:00:00,57.42
10/4/2016 16:00:00,42.28,10/4/2016 16:00:00,28.25,10/4/2016 16:00:00,12.2,10/4/2016 16:00:00,68.3,10/4/2016 16:00:00,57.24
10/5/2016 16:00:00,41.69,10/5/2016 16:00:00,28.26,10/5/2016 16:00:00,12.48,10/5/2016 16:00:00,68.23,10/5/2016 16:00:00,57.64
10/6/2016 16:00:00,40.2,10/6/2016 16:00:00,28.47,10/6/2016 16:00:00,12.39,10/6/2016 16:00:00,67.34,10/6/2016 16:00:00,57.74
10/7/2016 16:00:00,39.32,10/7/2016 16:00:00,28.52,10/7/2016 16:00:00,12.29,10/7/2016 16:00:00,66.85,10/7/2016 16:00:00,57.8
10/10/2016 16:00:00,40.19,10/10/2016 16:00:00,29.01,10/10/2016 16:00:00,12.12,10/10/2016 16:00:00,67.1,10/10/2016 16:00:00,58.04
10/11/2016 16:00:00,40.02,10/11/2016 16:00:00,29.08,10/11/2016 16:00:00,11.99,10/11/2016 16:00:00,66.13,10/11/2016 16:00:00,57.19
10/12/2016 16:00:00,40.3,10/12/2016 16:00:00,29.34,10/12/2016 16:00:00,11.96,10/12/2016 16:00:00,66.43,10/12/2016 16:00:00,57.11
10/13/2016 16:00:00,40.05,10/13/2016 16:00:00,29.25,10/13/2016 16:00:00,11.91,10/13/2016 16:00:00,65.35,10/13/2016 16:00:00,56.92
10/14/2016 16:00:00,39.3,10/14/2016 16:00:00,29.41,10/14/2016 16:00:00,11.91,10/14/2016 16:00:00,65.99,10/14/2016 16:00:00,57.42
10/17/2016 16:00:00,38.79,10/17/2016 16:00:00,29.39,10/17/2016 16:00:00,11.88,10/17/2016 16:00:00,65.61,10/17/2016 16:00:00,57.22
10/18/2016 16:00:00,39.82,10/18/2016 16:00:00,29.37,10/18/2016 16:00:00,11.89,10/18/2016 16:00:00,66.61,10/18/2016 16:00:00,57.66
10/19/2016 16:00:00,40.71,10/19/2016 16:00:00,29.28,10/19/2016 16:00:00,12.01,10/19/2016 16:00:00,66.47,10/19/2016 16:00:00,57.53
10/20/2016 16:00:00,39.82,10/20/2016 16:00:00,29.27,10/20/2016 16:00:00,11.97,10/20/2016 16:00:00,67.73,10/20/2016 16:00:00,57.25
10/21/2016 16:00:00,40.02,10/21/2016 16:00:00,29.15,10/21/2016 16:00:00,12.02,10/21/2016 16:00:00,67.54,10/21/2016 16:00:00,59.66
